B12997,B01157,B09833,B06061,B11293,B05947,B13835,B14040,B04313,B11222,B08385,B11999,B02396,B04312,B07347,B13177,B04841,B13086,B00241,B07223,B03193,B15709,B04687,B05548,B05011,B13104,B06753,B08336,B10749,B10612,B14867,B10363,B14965,B09417,B07245,B04762,B12844,B09550,B15851,B14908,B13135,B06850,B00774,B00450,B03777,B05350,B02390,B15191,B06096,B11505
-0.0008722402296825982,-0.00746168517056062,-0.027719030397076714,-0.027131426469235748,0.03549633950241205,-0.0053789228090466955,-0.07484244844097954,0.03575756669010609,-0.03889303885780311,0.2648006443817963,0.00828020344669855,0.012069723200819964,0.06602466998485171,-0.03400139535715775,-0.060397493963032664,0.026817927922180126,-0.023602063901151177,-0.09572158448278102,-0.06621500857425783,-0.028979047536219327,-0.009946477123102643,-0.06401154648072271,-0.037234907209941666,-0.054150924506130745,-0.10306978845352958,-0.10423179638368545,-0.09348327469234531,-0.05612834152468788,-0.055313780228859154,-0.019654200453440726,-0.04793437598010841,-0.033498866373257365,-0.041276598155621985,-0.0717211965966768,-0.058066416385762855,-0.05574673090158309,-0.04647885983034532,-0.057899433160402546,-0.055533602962825175,-0.04086108166668138,-0.05533276468616188,-0.0571855784928518,-0.05214315850882636,-0.04805045010009586,-0.048818672716585826,-0.05949675024072293,-0.04728484403281158,-0.05455792154913026,-0.06884282236964517,-0.05720169745381937
2.0036979358604162e-05,-0.009926150839812369,-0.035115951249329466,-0.036865603046418484,0.032756790013198,-0.020261612777138054,-0.07311769074483061,0.02841569118041285,-0.03850178897201279,0.24491186795130335,0.0011833798863774886,0.005030686607394452,0.06319156970737651,-0.033563672260612125,-0.06161492856159253,0.02516251845329053,-0.016981590857393807,-0.09853147080850506,-0.07432466935607418,-0.03161608214380251,-0.02133819232503605,-0.06741059739159991,-0.03758480751986205,-0.06166198465531102,-0.10451754633019768,-0.10702970202257085,-0.10187545750561632,-0.06357823722897225,-0.056164365583495184,-0.01581800137415072,-0.05028937570802103,-0.03471735552808339,-0.041469080105009846,-0.07361136847078502,-0.06160928644492587,-0.05701124340451391,-0.04747573186577989,-0.060782066417908294,-0.05852661519391652,-0.03928255689369507,-0.05750435445474567,-0.05872567130362,-0.05414919982968198,-0.051220637286211124,-0.05081430888567682,-0.06450446524801656,-0.04948180084570089,-0.058089192401290346,-0.0751805809947346,-0.05866560895160949
-0.00972245166769585,-0.025556509174660805,-0.04196786524536148,-0.0431094867728132,0.01374441694684629,-0.03529768671814651,-0.089231407575118,0.007709991942577979,-0.05763360644859359,0.2009529918445891,-0.02155857275223875,-0.006719770416264959,0.03727734201255287,-0.052578075131799726,-0.0839059993819621,0.017867938469805715,-0.04438303135690146,-0.11031975521874415,-0.08249123221933001,-0.04766070340228725,-0.039292758326455866,-0.07432278814428699,-0.033932847607887125,-0.06596184424699941,-0.10455512804250704,-0.11169264926837201,-0.10725720830302878,-0.06796002843165945,-0.05428061393499946,-0.025468407818963423,-0.051011644525970914,-0.03624961641658339,-0.04272944127251544,-0.07576563486503553,-0.06160928644492587,-0.056858103211468246,-0.05027065037858347,-0.06252653075272764,-0.05947681211740089,-0.040874538605192225,-0.059142082602455695,-0.05779848786879223,-0.05554435473340357,-0.05320544642223949,-0.05167868977085875,-0.06427561219419244,-0.05056183497422707,-0.05809948046677768,-0.0751202358567925,-0.06127158961199103
-0.020848854841395627,-0.03311153086631751,-0.04596583636900659,-0.04539002504698561,0.0038294811733375336,-0.039662499104025264,-0.09521216908999912,-0.00689489646745658,-0.0664017965106235,0.1783955277538108,-0.03106422153564575,-0.015905844924069816,0.01964584679296122,-0.06120742581493944,-0.09269085537839787,0.010834490946337351,-0.059848794442174016,-0.11447394587104762,-0.08499908864451051,-0.0545421721292616,-0.04315169918576211,-0.0769613129956932,-0.04317287140256064,-0.0719560154409475,-0.10662163961073094,-0.11560866176163045,-0.10471186778838164,-0.07384078004204805,-0.06559325247875823,-0.03246290384113399,-0.043495222645214236,-0.029007947166353285,-0.04176908354761381,-0.06614956206071398,-0.055374198866612004,-0.050833846771569526,-0.0437635265664158,-0.05438936518861768,-0.053692268157642595,-0.03686628537360204,-0.051832599269350306,-0.05059184164333941,-0.04818453258045868,-0.04506539886413658,-0.0436777349745439,-0.05763842685644152,-0.04475665126652864,-0.0548966851937079,-0.06209594447259715,-0.053510014584142895
-0.0492565075863262,-0.07674067777709978,-0.07388298421215575,-0.06973666470341955,-0.05458300102540724,-0.0791792845949582,-0.13574385707121947,-0.05035823078725554,-0.10523047104268192,0.10550036472263712,-0.073914372233067,-0.054395264895755496,-0.017235639797547515,-0.10055333502760894,-0.1311814407340991,-0.025928969576340673,-0.12227204116383,-0.1508555523927002,-0.1063823594895742,-0.09723868460223829,-0.08093307585426032,-0.10965915988555924,-0.07180064095898045,-0.11154915196551138,-0.1342260547517378,-0.14452098850596137,-0.14482141404279553,-0.1134637980632875,-0.09912037770363144,-0.07755236083267572,-0.040488534494276245,-0.025652811348417077,-0.04864036046082325,-0.0639738065162731,-0.05642280585153236,-0.04795298943925484,-0.041588499659032024,-0.052290902791812206,-0.05177243537223867,-0.04005591502548688,-0.05052816450016666,-0.04969701315931026,-0.04649862123125155,-0.0407125193061396,-0.04070271933642544,-0.06022901933105175,-0.04366787569585606,-0.05115995635106226,-0.06333631715028827,-0.0545119689958739
-0.047968672458592286,-0.08351339921605586,-0.07383135409300391,-0.07205773409281825,-0.05888467641553353,-0.08162328198375059,-0.1448708110989404,-0.04957927321861351,-0.12284155695008407,0.09888908327501757,-0.07854330922144263,-0.05727596640160762,-0.02315900443987912,-0.11843155398762367,-0.1382310644109932,-0.022598337873598544,-0.1318640753451992,-0.1620770646860916,-0.1120256279552126,-0.110348467027907,-0.08650896809771903,-0.12442280033307268,-0.07201186775925406,-0.11707170814323795,-0.13943750388035406,-0.1576545637503346,-0.15809175801867648,-0.11879928358983091,-0.09914313507256131,-0.08068194637225516,-0.03819716915703134,-0.026225507673535913,-0.04760379051165873,-0.0657361244512087,-0.056401335784069265,-0.04793002673167213,-0.04163424444347013,-0.05227104187165828,-0.05077677395215407,-0.03765664151267923,-0.048755206674802126,-0.04785908386086478,-0.047306878651454165,-0.041734041390569736,-0.040747678052889535,-0.0583275773351196,-0.041483222768957065,-0.05131762097984402,-0.05895695091014461,-0.05324342593906211
-0.031592542160300045,-0.07513702170015366,-0.06527161692245306,-0.056681144472321476,-0.051138754142452385,-0.06691530745533965,-0.14105330465753613,-0.022579691970623927,-0.11644096560800749,0.08849875224377216,-0.06607476175097296,-0.0517213448451219,-0.0025490089453220587,-0.11211519189859175,-0.1340623015212056,-0.006020533912240583,-0.12628026685375596,-0.14240157076125462,-0.10837413970817979,-0.11089247043145105,-0.08703838529268199,-0.12985192626413924,-0.05691945718563586,-0.11390034828635981,-0.12944528425437646,-0.15821559198678067,-0.16072989242744773,-0.11578724063935511,-0.09028974822038242,-0.0646238970092534,-0.041459683548226156,-0.029436267703415668,-0.046517035765465696,-0.06622277735705553,-0.05646582006771389,-0.04765478424015012,-0.043600120726554364,-0.054201639353745105,-0.052770118803064925,-0.0399410417033821,-0.05124203323934858,-0.04880602300195542,-0.04769680221081714,-0.04484632445072799,-0.04263024442265884,-0.06024031999293653,-0.04224508538192263,-0.04804641615547995,-0.06354531797696543,-0.05334706574391562
-0.029951397593107127,-0.05442922765576988,-0.05547182863707672,-0.047287400557167056,-0.02587236687482399,-0.0606337627065957,-0.11240962579696447,-0.009612373746568467,-0.08475327801355546,0.1326973113616652,-0.0492040265853357,-0.045750822871744916,-0.01150284540525997,-0.0799876172786589,-0.09491678331975743,0.0059916017991401335,-0.07853697107373102,-0.12466527627581228,-0.0780732835205866,-0.08623786399268961,-0.06321045172205834,-0.11048730167424374,-0.0570534595969181,-0.09714491762051812,-0.12025740061631131,-0.14291451307031566,-0.12940091093453907,-0.09898906879263579,-0.08494849771029342,-0.04896977125003765,-0.03464228149959624,-0.02571253764312325,-0.03810696159381857,-0.06266667979859993,-0.05091494229043038,-0.0426147225871933,-0.03873311579645039,-0.04844842815563499,-0.044963274899618065,-0.03912155423580944,-0.04430330842108418,-0.042969010757657425,-0.043797652273760146,-0.04060824018285673,-0.036112015720723444,-0.052416914913424026,-0.037877224400668465,-0.044521417904955354,-0.051434460239224634,-0.04521679313107418
-0.0387342259055762,-0.07567361221568325,-0.07018157281315177,-0.05724149292001811,-0.049546990689479216,-0.08032053671263507,-0.13458834538734285,-0.01897653967427481,-0.10510393827537395,0.12974885037141845,-0.06817014842539719,-0.0663815281798332,-0.005111640108167035,-0.10040502465367467,-0.1269379385332784,-0.006496580713411639,-0.10598508166545813,-0.13797119999999996,-0.08471810110934046,-0.0965711539068778,-0.08052872087728821,-0.11514788852795349,-0.0653650535550534,-0.10184277733603722,-0.12050739957716701,-0.15431306942989811,-0.1446240489085291,-0.10381359414810554,-0.08775353678579481,-0.055381920852772965,-0.029313202710964523,-0.02174379856366857,-0.037061642591078435,-0.05773801645751135,-0.04357372901122164,-0.03887230652556595,-0.03304232375182453,-0.04284091633489235,-0.040043090784448204,-0.034349854032718244,-0.039084173870504724,-0.036591440088320645,-0.037885604757167846,-0.03333519984769248,-0.029699967726498647,-0.04505870574103437,-0.03241269724941775,-0.03777879142077895,-0.032048509192028375,-0.03725250693631185
-0.027415005201396777,-0.0671710592458069,-0.06174172608741529,-0.04548943226002647,-0.04345195384466209,-0.07095743213049387,-0.12722955057747756,-0.00935485046082104,-0.10365684286547591,0.1330535339554405,-0.0662378406108799,-0.05678740295577373,-0.005357867676904354,-0.09921024045095572,-0.1340328226576352,0.004058427967733515,-0.10588507230289737,-0.13279857397504463,-0.07859553652407934,-0.0868446536746047,-0.08245291685806166,-0.1082137122996264,-0.06338854956389472,-0.09650490714302688,-0.10982953459902764,-0.15225533890436405,-0.1395321608082227,-0.09836689130524663,-0.07942416441757952,-0.045373968253968215,-0.03158646648422787,-0.023922800006343545,-0.03824032392160281,-0.05949241367881799,-0.04358111375005601,-0.04119673315184169,-0.03579483368728737,-0.043681097924049526,-0.041013311440802176,-0.03435049623194975,-0.04135763347664474,-0.036591440088320645,-0.03929478245124994,-0.03430108031205529,-0.031488173547158785,-0.042966883094175186,-0.03204510842217159,-0.03777437589438091,-0.03352933913633978,-0.03721125577488444
-0.025905907715232417,-0.06612809835245953,-0.05791510573082763,-0.04303431572194206,-0.03849715480764557,-0.06507583484193395,-0.12237618556444647,-0.004614993277371931,-0.10218044276337764,0.1418417607082737,-0.064448051948052,-0.05513964892231227,-0.0037286366070763514,-0.09743746581425292,-0.13970268673000866,0.008075157423812818,-0.11123512377678736,-0.12715547908878047,-0.07679439508976614,-0.08565133863263832,-0.0835863441506053,-0.10111611779997395,-0.0616446184176691,-0.09594341988871004,-0.1082017032403972,-0.15000185442744543,-0.13675664364929901,-0.09761537000173456,-0.08090195819188387,-0.03895905868001724,-0.03311249624315609,-0.02509646378836708,-0.03841595441595441,-0.05906569250581364,-0.04464895631188444,-0.040159999999999973,-0.036904188304156205,-0.04475510700670897,-0.041036640838221845,-0.03515213658283654,-0.041367898510755605,-0.03658750102990864,-0.039700280499138714,-0.0354627850965957,-0.03254590109673089,-0.042959927406843665,-0.031656080112537094,-0.037982598070800934,-0.0367151781663351,-0.03872729111193505
-0.011904413403921352,-0.045228868578080526,-0.041426221209820285,-0.030065825239865417,-0.022652170020591007,-0.05905737103569709,-0.10266400759826363,0.005500631829331815,-0.08911380953054102,0.16884202404680773,-0.047194651939863524,-0.028725953989983486,0.020761293920803184,-0.084320349167439,-0.1196963227098041,0.02870743974326338,-0.09096905560813331,-0.10492482671415608,-0.05317226349285276,-0.07194376991271767,-0.06548530366067098,-0.0950327393981167,-0.04863825525543048,-0.08473418802067678,-0.10069998418926873,-0.14571161860938767,-0.12366697688715085,-0.08668999536236777,-0.07133378666543436,-0.027410703622740635,-0.03234318480561797,-0.023929850131491404,-0.03684811572135508,-0.059933113429293555,-0.044640390622602014,-0.037252376144553304,-0.0366027017551547,-0.04539286003025995,-0.041019821159528104,-0.03035443982128109,-0.041341217641603784,-0.03658887928550847,-0.03970722550286421,-0.03420905907803465,-0.03315801002032331,-0.04194625767388086,-0.028725019903792726,-0.03766018966932797,-0.0349281152623947,-0.03702066200960887
-0.005697789171591491,-0.025604668526219385,-0.041598227586997334,-0.025625753753042834,-0.0011800973706302662,-0.04883942517467584,-0.07732493406839196,0.013211588321497086,-0.06351267470979813,0.18657910711329398,-0.031349213548375485,-0.014746326668825952,0.03845585180908675,-0.058363457511330465,-0.09782083949218157,0.03943419005240403,-0.063941675001316,-0.08809624116463048,-0.0362699074479307,-0.05343985278116522,-0.0453021653153485,-0.07947013655558746,-0.04168659411448922,-0.073562984489962,-0.09565979262005453,-0.1339074540321965,-0.1085483316133471,-0.07536047497879562,-0.06739117188100244,-0.012196973266119177,-0.03672114452463254,-0.02774830136682561,-0.033295021497903705,-0.06527481121399224,-0.04677674771730475,-0.04208482385201061,-0.03951506174871251,-0.04724350199259698,-0.044963274899618065,-0.03284819820873188,-0.044428473354500994,-0.03933342954929694,-0.04299998209431252,-0.03939481145860511,-0.03720776625740987,-0.04670118461084116,-0.03326553551356854,-0.03764391575103826,-0.04103920348475417,-0.04099180248330334
-0.0019097259212492888,-0.02283429644799833,-0.030375230855536364,-0.01546590063864168,-0.0027190778779370107,-0.04733836859893417,-0.07898268898977333,0.0197447931727353,-0.06958296188990426,0.18656066022802065,-0.030462729934387853,-0.002600594878806103,0.04934724045036939,-0.06445360824742269,-0.10422927708868363,0.04599698517712094,-0.07473428461438442,-0.08641002403561991,-0.028961008667096933,-0.05077415355508661,-0.042463760455988146,-0.07274038666565302,-0.03922838752716141,-0.06686521681802106,-0.0869908034607085,-0.12730381857752568,-0.10977410430915967,-0.06875528645244502,-0.060396012369983584,-0.005164615655305843,-0.03448004460040013,-0.024775760662809294,-0.02729630578901254,-0.058680144582073636,-0.04008832030640576,-0.03950781277309757,-0.033793416590875515,-0.04355245455763225,-0.0400973731347995,-0.0320487337184015,-0.03889594072999502,-0.03457359919101823,-0.03804932319673645,-0.03636776064160704,-0.032110540269478224,-0.04000174917534663,-0.02957442016049584,-0.030671271210523064,-0.028812390391928958,-0.032856644872765045
0.0013138633850672096,-0.007002441076886226,-0.019545440136938704,-0.0051040324065549725,0.007428753764234335,-0.041062108285995796,-0.058062892155057076,0.033290834395806795,-0.04858796329130082,0.22213051612193238,-0.017414473890614523,0.018481780184847352,0.06430901501119624,-0.043335072974967095,-0.08930816910185506,0.05223455605405831,-0.06165804985845657,-0.07707992664729132,-0.012005508625146577,-0.02637063161269638,-0.018537257336247198,-0.042798664428137664,-0.03956946267111329,-0.041914246629877236,-0.06770381926388164,-0.10081709616593335,-0.07963751557955968,-0.04403043242510508,-0.04510269404823506,0.008169542776706153,-0.02762465526842115,-0.020088430596347927,-0.021051479020555885,-0.053304299264288785,-0.032675071083471195,-0.030649697651525868,-0.02891280327219673,-0.03691031804517435,-0.033159152044814365,-0.02964017678819139,-0.03321552932713028,-0.025337318041234447,-0.03292215635073878,-0.03004207693746602,-0.02679813344101934,-0.0301674702847505,-0.02365018780435962,-0.023554417450725784,-0.013202867907730962,-0.024550148847022925
0.02359888999528089,0.011368279856447524,-0.002164460581842826,0.014898970190910476,0.037858408240928954,-0.02969655398780494,-0.03883894456283349,0.04767401766037498,-0.026262408286577544,0.24987142202564083,-0.004373399889649577,0.03835455226275804,0.08684639672461064,-0.021025350878793897,-0.07566784510647233,0.07555970519875242,-0.03451204569000426,-0.05801684942497989,0.020978412256267332,-0.001705442989741283,0.010761363980191738,-0.0218740745694061,-0.0186457932499112,-0.01639532660693532,-0.04564998025709664,-0.08066911267741611,-0.044808161454867934,-0.018301383993810753,-0.020938947323436485,0.033780369699776866,-0.02609224504366319,-0.022756136329145298,-0.011312916626412834,-0.05196195084985746,-0.028386367326810078,-0.027899690944243008,-0.027025900458096677,-0.034997168418921476,-0.031167540931489497,-0.023184449264414635,-0.030947586344874968,-0.0225133247468559,-0.03189361189369716,-0.03010481555038896,-0.025463125715394597,-0.026441415254368845,-0.021018174678668036,-0.020076888143051662,-0.013183870838828219,-0.021829325789721785
0.01109052070090923,-0.0060141131187853285,-0.014866707837990885,-0.0028801950356586938,0.018159094101195053,-0.04719101123595506,-0.056277868457752483,0.03477999473941318,-0.04713904966630123,0.2538468800151042,-0.017042659477416042,0.020492260545518073,0.07258673352772924,-0.04169021004790556,-0.08834324841115064,0.05119956437151078,-0.049994680285136726,-0.08017797941022511,0.001756376239542232,-0.016180807960436257,-0.011017107937102756,-0.03759384026803529,-0.026738568151871537,-0.03298196020888178,-0.05732760523179669,-0.09593465895279303,-0.06235473270818314,-0.03491273973903951,-0.03636726317100039,0.019875403200303517,-0.023781914082948444,-0.020364707577528354,-0.012451385971670696,-0.04924456321169582,-0.025159605759308805,-0.025248704333500654,-0.02311993816112921,-0.03303607143697511,-0.028157852819369108,-0.023983352835588747,-0.02887778353861778,-0.020648271886382085,-0.029081418352394858,-0.026949647783641718,-0.0221094671051517,-0.022295361837858067,-0.018772227816257887,-0.020049376236228333,-0.006851705505032467,-0.019021318994691734
-0.030511570572084982,-0.056161484971376595,-0.051274891802363116,-0.03543343204494505,-0.04170454433412537,-0.09499579168694712,-0.10722300662272669,-0.021272997338117862,-0.10137510412107696,0.16738150822520229,-0.07402236335196026,-0.02960250314641313,0.013738621542536928,-0.09627953895650407,-0.1427057999852605,0.006829147915083791,-0.12248507967759792,-0.1256828802738103,-0.034722232941819475,-0.0456832412523021,-0.05005585735720166,-0.07215267739643984,-0.05089345810625964,-0.06187558328667038,-0.0778696306249726,-0.11798061358205505,-0.09581315515233252,-0.0636199875355365,-0.06085093966763481,-0.01822014756813726,-0.019920490595590434,-0.015986902296913408,-0.017572904538474467,-0.043313114000437324,-0.020845666677137515,-0.022898546618692638,-0.017396383229048053,-0.025559464001441334,-0.023128452790393786,-0.02560081517377669,-0.022562983500312588,-0.01502648950931342,-0.02455960226219275,-0.020735269049377846,-0.014980350853350538,-0.01829262452107279,-0.01539365971516623,-0.01319551513495581,0.005687050650294945,-0.015032184125944646
-0.008482007371081709,-0.0266815518946862,-0.02596949171909026,-0.008099590061564277,-0.015412468044046907,-0.07325848984893475,-0.07665729099093295,-0.0018094575290281357,-0.05992063492063497,0.19406563494281057,-0.0494241534112952,-0.013378498696372214,0.0706009663434034,-0.054444268157242744,-0.0923363997471026,0.0320569740210512,-0.09590166491613027,-0.0936681353695198,0.0,-0.016767802863822616,-0.025591781408289983,-0.04135734975350557,-0.036640686659038246,-0.03331775911252658,-0.05087750139169668,-0.09757843288772126,-0.06770621788192917,-0.03534487194881379,-0.03473929580497094,0.008778049669391405,-0.024713086687685563,-0.0216829902058765,-0.011079559221174347,-0.04833504229399606,-0.022916681751370307,-0.023560487497433107,-0.022924619350490064,-0.031845185577319156,-0.027154479970979823,-0.023301959837607543,-0.027476254348371365,-0.01968526676713204,-0.028149050795279722,-0.027931670760836316,-0.022792785431101806,-0.020085613162425867,-0.01735671546050968,-0.01638482816000927,-0.00843674439981609,-0.016035619399482493
-0.008813311309406203,-0.026982059706952503,-0.024437323616163367,-0.0020272719873924466,-0.015107967647220628,-0.07097681399517311,-0.07675298014731743,0.012850250854089692,-0.06252704456945037,0.22080086938903312,-0.044509424967035145,-0.024646240586806846,0.08568639802847916,-0.05632926449865496,-0.09967122673764969,0.029588019862629877,-0.0890177208750212,-0.09027225286209367,0.0,-0.022131707027540394,-0.03345160885153807,-0.04708567604777988,-0.03301267773510394,-0.03402235274606219,-0.04555733152626269,-0.09253796771648179,-0.07317267653052184,-0.036205841542346504,-0.0323643875265574,0.01492951405792779,-0.023944561982048293,-0.021237990184323666,-0.009904778181521611,-0.047426001431728426,-0.021849891510811435,-0.023563678626857553,-0.022967851132803325,-0.03183762254001386,-0.026153925879271733,-0.01925946459219247,-0.02720963849117326,-0.01854951697792422,-0.028394154031606493,-0.029007212212801066,-0.02133223619322435,-0.01841750894050927,-0.01586945893089973,-0.016468148191424982,-0.005548557853282055,-0.016134931050061314
-0.004673471617708681,-0.026910879872258733,-0.02227826817990748,0.0028933838706046273,-0.013810592100802776,-0.05969779910764498,-0.07496751966147361,0.015303976931394797,-0.06766337742421052,0.22087232115907016,-0.04234471602918879,-0.022602806027414945,0.07565641540111394,-0.06189459959778346,-0.09777811670802272,0.034927703622558544,-0.08831720569626177,-0.09465835971810857,-0.008897593821045147,-0.02485783732689166,-0.0352507523289801,-0.04813496632820406,-0.023010072111616254,-0.034372737344394805,-0.04288257026190223,-0.0939326951544458,-0.07498231760271458,-0.036442016528060193,-0.02706859553357971,0.016175510658961022,-0.026244055791002568,-0.02233546394886524,-0.013424492587303015,-0.05060933159249175,-0.023958114119431256,-0.027231724959577933,-0.024849664201261865,-0.03270436548821045,-0.02915391399076616,-0.016762889286687975,-0.028137553602105233,-0.017566479494371644,-0.02864400193957145,-0.03004601028945017,-0.02408795376557703,-0.02003035337606448,-0.017668938808707898,-0.019910701453963488,-0.010038891200665707,-0.018768108443708645
-0.014530270821769772,-0.04454052336533439,-0.03822394581174284,-0.01543430492679947,-0.033269457896270636,-0.07207300643904734,-0.08530872482353691,0.014872657191778065,-0.07949126780711696,0.21486265003484048,-0.05311955949633587,-0.033847414081989755,0.054082425311246934,-0.07524357392814875,-0.11732795382141742,0.01586313735220936,-0.10458167604839032,-0.10782540963084554,-0.01633347264603225,-0.0382293070985828,-0.05036507576145938,-0.05421579734802879,-0.034893121624680654,-0.04943757335218233,-0.052281296848736426,-0.10741765928531455,-0.08232876460982358,-0.05140236560662934,-0.041337240299056534,0.0032170108203647477,-0.02316997950615799,-0.022264473505516236,-0.016771722028399185,-0.04924397992234441,-0.019659741300712963,-0.023342935391863464,-0.0218447007689736,-0.028780724592913063,-0.025143554894034692,-0.0183810889950564,-0.026125878038439073,-0.013851100667820802,-0.027116391500727057,-0.026806550549462994,-0.021165213765277927,-0.014943369089710641,-0.015075770208508475,-0.016267553116302742,-0.00840873485308693,-0.014480232236660232
0.035315817366773125,0.0020595220003674828,0.015072277377148124,0.03261258883631504,0.015627379340299955,-0.014014373660229108,-0.03802305072770579,0.052825958430270464,-0.024388422593267355,0.24276480024299268,-0.00973857610055938,0.013092762760748528,0.11730172170476993,-0.01946364599626611,-0.0610394608658699,0.06710302868222233,-0.06589651049205535,-0.054546850676774616,0.037973564173844176,0.011031607457366772,-0.0108489550919275,-0.008201792374454248,0.010003808619350709,-0.003972705795399016,-0.007919599503143153,-0.06294710578842314,-0.0370478599541582,-0.006004208228054286,0.006331394592076404,0.04821652817484702,-0.013902195608782536,-0.01634385480687458,0.003927045099321915,-0.04285959656570024,-0.006673315252423247,-0.01570755187194726,-0.012136629535827332,-0.021152048651782426,-0.018067654530737883,-0.007052209168612791,-0.01628214780362212,-0.0035237124185767436,-0.018673339147022273,-0.022622458725610542,-0.010785308844293528,-0.005213457093308196,-0.004950156806209431,-0.0021810491066511463,0.024601318908528538,0.0006990274400833683
0.06683434301623328,0.04140378457732723,0.05141281782560227,0.06947157544892492,0.06967864895582807,0.01370973391107691,0.011547264026631433,0.09378047924095478,0.021955568480099177,0.32834383753501384,0.03326587595779064,0.05073575330588785,0.15973744909872725,0.02671156294635073,-0.015787771481071716,0.10372243277337725,-0.018765390406236322,-0.025903635910402054,0.08905285765894176,0.04034502481737251,0.022702961108250267,0.02538428654861611,0.040266210496085565,0.034512642968648595,0.027612133782732546,-0.030633214341615665,-0.0010417344879224742,0.03236373400161102,0.044861116329947374,0.08746354107480106,-0.00768627974056724,-0.012182301154830794,0.0165188505057837,-0.039669710779548506,0.0009823338543973861,-0.01063049069832057,-0.007278944454954914,-0.01634071062264577,-0.010982039246234527,0.001155278671949819,-0.00974108075421901,0.005022353983145695,-0.01464755563735542,-0.016255095355946946,-0.006078381365297997,0.006035832844557031,0.001494107527766191,0.004960912532573031,0.04237112353838341,0.009194220277831096
0.09318140785171204,0.05911884601131343,0.07552474016407835,0.08255717295907522,0.08386040580499984,0.0400670283460891,0.02283191473077437,0.11845562648444344,0.032184296150776504,0.3792551298778319,0.05106842469585348,0.06794521556530758,0.16365230657361016,0.036633881480905524,-0.012576245419094918,0.12728932692413453,-0.011079685367329391,-0.01862589299775232,0.08534294051760685,0.05711003940890508,0.029456761581414533,0.038851916495688976,0.05359583395208241,0.04711863376891695,0.04202092996511668,-0.009576307869681779,0.011229452342502859,0.04482370423740266,0.05670611783984936,0.10090796533223274,-6.688046120759966e-05,-0.00912354533261595,0.02510921350448731,-0.0300045254342849,0.010909456414882956,-0.0005230987510122141,0.00042179439772682534,-0.006876017733826225,-0.0027862453831389343,0.015454658681484539,-0.0014147424550747972,0.013680306114835736,-0.0084055579078348,-0.00996817116435164,0.0023787099766398195,0.014174076937360544,0.007755559066585085,0.012005370823789671,0.05666515635778814,0.01746409914537389
0.09013440815679305,0.057000077350216054,0.06945993631994163,0.08116961949211665,0.06760950579918637,0.03232102243662888,0.021684631556802867,0.11494787275119979,0.03824616028068884,0.40715825614819545,0.04728778251398972,0.07415060538670622,0.1504734429226353,0.04341084256945074,-0.04020072655624654,0.12625919168463545,-0.01989618154947762,-0.009547698620404518,0.09141744313158232,0.05195437013742664,0.008056473619591983,0.02436190014405955,0.03751839567178352,0.033977247469134456,0.0330217209882783,-0.012435107181969897,0.0015453792230279827,0.03185800943608166,0.04403796582630483,0.07964191088782996,0.0007984192640453004,-0.010025808215213178,0.023105182706204926,-0.031319895428010176,0.011074081232910314,-0.0016870306824219561,-0.0002692192219704672,-0.0046471092115435465,-0.001678632824350256,0.015576717666350673,-0.001169155550831739,0.015991265814655445,-0.006483804583767926,-0.00874061138565198,0.00276059155533335,0.017553419599669162,0.009054610403492312,0.012504214346627454,0.05954257048325484,0.020890531502991864
0.11859468577221585,0.0847915002783222,0.09687797488760555,0.10303742105908355,0.0898528790844835,0.0573179207836201,0.037156946380641355,0.13764099730195362,0.05652853542603753,0.4684935830002103,0.06988538577025884,0.11169549995675812,0.1791477614789364,0.06132589989092234,-0.0350854040194563,0.15714511182299432,0.00262044708274427,-0.0026037210893968617,0.09923779401434156,0.06628796976829833,0.02080953121203296,0.03811310310895165,0.05130801687763722,0.049022265825140625,0.047641051345509215,-0.003015362735054222,0.013975642451726979,0.04683864441072335,0.060672574932073974,0.09499504542158202,0.002348291953074379,-0.00906572449512178,0.028461932240323933,-0.025332511705941283,0.018798708830395774,0.003516224866168037,0.004633621296906849,-0.0007816019259624826,0.0023864900394378018,0.016439156450539588,0.003597042628498958,0.02174950532744916,-0.0027626645617794144,-0.005527309935910714,0.007567953199686099,0.027475123294462448,0.011335677535344084,0.016154479692787115,0.07612105018587367,0.02954124956394642
0.10972013079075064,0.0708954317876098,0.08353991421090737,0.09247453536468213,0.062122097947185304,0.04126959569766342,0.02648771798551516,0.12193235298907287,0.04859209776229048,0.4172611172583067,0.05308946757688352,0.09300088062356464,0.16241828858440746,0.053918244452883374,-0.05304601385065921,0.14237105250387497,-0.013756399773755009,-0.012940132310056113,0.08829151079922454,0.05021259852004127,0.009772466951652634,0.029836936474670943,0.0415496320792018,0.03997080433592566,0.03993230478589415,-0.011526812737228683,-0.0001714040851307021,0.038040463069127534,0.04730017158535165,0.0777972707387214,0.0015981144934883518,-0.011824297204874204,0.02482181864566239,-0.026240323290143145,0.017769943163358594,0.005105163487640343,0.0037321689567545936,-0.000669184073418979,0.0014091065535602456,0.013234934798150242,0.003922603420137669,0.020863637583532383,-0.0040030445691088155,-0.0065478189548620865,0.0068125964451048356,0.023704625758993934,0.010680118522001594,0.016233081232423556,0.06629509634760444,0.029752212389380486
